,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
21,10,Single site Train,0.8797590361445783,0.9519196787148594,0.8795180722891566,0.8795180722891566,random_Q,AOMIC_ID1000,0
22,11,Single site Test,0.7841781874039938,0.8458781362007168,0.7804878048780488,0.7619047619047619,random_Q,AOMIC_ID1000,0
23,11,Single site Train,0.8737269076305221,0.9513734939759035,0.8722109533468559,0.8634538152610441,random_Q,AOMIC_ID1000,0
24,12,Single site Test,0.7200460829493087,0.7657450076804916,0.72,0.7258064516129032,random_Q,AOMIC_ID1000,0
25,12,Single site Train,0.8817831325301204,0.9589076305220885,0.8808080808080808,0.872,random_Q,AOMIC_ID1000,0
26,13,Single site Test,0.7517921146953406,0.8020993343573988,0.743801652892562,0.7258064516129032,random_Q,AOMIC_ID1000,0
27,13,Single site Train,0.8898072289156627,0.9673734939759036,0.8884381338742393,0.876,random_Q,AOMIC_ID1000,0
28,14,Single site Test,0.7661290322580645,0.8668054110301769,0.7603305785123967,0.7419354838709677,random_Q,AOMIC_ID1000,0
29,14,Single site Train,0.882,0.953648,0.879837067209776,0.864,random_Q,AOMIC_ID1000,0
30,15,Single site Test,0.8164362519201229,0.8417818740399386,0.8067226890756303,0.7619047619047619,random_Q,AOMIC_ID1000,0
