site,low_age_cut,high_age_cut,Obtained_N,age_diff,age_bins
DLBS,23.0,48.0,24,25.0,10
DLBS,23.0,49.0,48,26.0,10
DLBS,23.0,50.0,48,27.0,10
DLBS,23.0,51.0,54,28.0,10
DLBS,23.0,52.0,54,29.0,10
DLBS,23.0,53.0,54,30.0,10
DLBS,23.0,54.0,60,31.0,10
DLBS,23.0,55.0,60,32.0,10
DLBS,23.0,56.0,60,33.0,10
DLBS,23.0,57.0,66,34.0,10
DLBS,23.0,59.0,80,36.0,10
DLBS,23.0,60.0,36,37.0,10
DLBS,23.0,61.0,36,38.0,10
DLBS,23.0,62.0,36,39.0,10
DLBS,23.0,63.0,36,40.0,10
DLBS,23.0,64.0,40,41.0,10
DLBS,23.0,65.0,40,42.0,10
DLBS,23.0,66.0,40,43.0,10
DLBS,23.0,67.0,40,44.0,10
DLBS,23.0,68.0,44,45.0,10
DLBS,23.0,69.0,72,46.0,10
DLBS,23.0,70.0,72,47.0,10
DLBS,23.0,71.0,72,48.0,10
DLBS,23.0,72.0,72,49.0,10
DLBS,23.0,73.0,72,50.0,10
DLBS,23.0,74.0,80,51.0,10
DLBS,23.0,75.0,80,52.0,10
DLBS,23.0,76.0,80,53.0,10
DLBS,23.0,78.0,144,55.0,10
DLBS,23.0,79.0,144,56.0,10
DLBS,23.0,80.0,144,57.0,10
DLBS,23.0,81.0,144,58.0,10
DLBS,23.0,82.0,144,59.0,10
DLBS,23.0,83.0,144,60.0,10
DLBS,23.0,84.0,160,61.0,10
DLBS,23.0,86.0,160,63.0,10
DLBS,23.0,87.0,160,64.0,10
DLBS,23.0,88.0,160,65.0,10
DLBS,23.0,89.0,144,66.0,10
DLBS,24.0,33.0,14,9.0,10
DLBS,24.0,34.0,16,10.0,10
DLBS,24.0,35.0,18,11.0,10
DLBS,24.0,36.0,20,12.0,10
DLBS,24.0,37.0,22,13.0,10
DLBS,24.0,38.0,24,14.0,10
DLBS,24.0,40.0,14,16.0,10
DLBS,24.0,41.0,16,17.0,10
DLBS,24.0,42.0,16,18.0,10
DLBS,24.0,43.0,18,19.0,10
DLBS,24.0,44.0,18,20.0,10
DLBS,24.0,45.0,20,21.0,10
DLBS,24.0,46.0,20,22.0,10
DLBS,24.0,47.0,22,23.0,10
DLBS,24.0,48.0,22,24.0,10
DLBS,24.0,49.0,24,25.0,10
DLBS,24.0,50.0,32,26.0,10
DLBS,24.0,51.0,32,27.0,10
DLBS,24.0,52.0,36,28.0,10
DLBS,24.0,53.0,36,29.0,10
DLBS,24.0,54.0,36,30.0,10
DLBS,24.0,55.0,40,31.0,10
DLBS,24.0,56.0,40,32.0,10
DLBS,24.0,57.0,40,33.0,10
DLBS,24.0,59.0,96,35.0,10
DLBS,24.0,60.0,96,36.0,10
DLBS,24.0,61.0,36,37.0,10
DLBS,24.0,62.0,36,38.0,10
DLBS,24.0,63.0,36,39.0,10
DLBS,24.0,64.0,36,40.0,10
DLBS,24.0,65.0,40,41.0,10
DLBS,24.0,66.0,40,42.0,10
DLBS,24.0,67.0,40,43.0,10
DLBS,24.0,68.0,40,44.0,10
DLBS,24.0,69.0,44,45.0,10
DLBS,24.0,70.0,90,46.0,10
DLBS,24.0,71.0,90,47.0,10
DLBS,24.0,72.0,90,48.0,10
DLBS,24.0,73.0,90,49.0,10
DLBS,24.0,74.0,90,50.0,10
DLBS,24.0,75.0,100,51.0,10
DLBS,24.0,76.0,100,52.0,10
DLBS,24.0,78.0,100,54.0,10
DLBS,24.0,79.0,108,55.0,10
DLBS,24.0,80.0,108,56.0,10
DLBS,24.0,81.0,108,57.0,10
DLBS,24.0,82.0,108,58.0,10
DLBS,24.0,83.0,108,59.0,10
DLBS,24.0,84.0,108,60.0,10
DLBS,24.0,86.0,120,62.0,10
DLBS,24.0,87.0,120,63.0,10
DLBS,24.0,88.0,120,64.0,10
DLBS,24.0,89.0,120,65.0,10
DLBS,25.0,34.0,14,9.0,10
DLBS,25.0,35.0,16,10.0,10
DLBS,25.0,36.0,18,11.0,10
DLBS,25.0,37.0,20,12.0,10
DLBS,25.0,38.0,22,13.0,10
DLBS,25.0,40.0,14,15.0,10
DLBS,25.0,41.0,14,16.0,10
DLBS,25.0,42.0,16,17.0,10
DLBS,25.0,43.0,16,18.0,10
DLBS,25.0,44.0,18,19.0,10
DLBS,25.0,45.0,18,20.0,10
DLBS,25.0,46.0,20,21.0,10
DLBS,25.0,47.0,20,22.0,10
DLBS,25.0,48.0,22,23.0,10
DLBS,25.0,49.0,22,24.0,10
DLBS,25.0,50.0,24,25.0,10
DLBS,25.0,51.0,48,26.0,10
DLBS,25.0,52.0,48,27.0,10
DLBS,25.0,53.0,54,28.0,10
DLBS,25.0,54.0,54,29.0,10
DLBS,25.0,55.0,54,30.0,10
DLBS,25.0,56.0,60,31.0,10
DLBS,25.0,57.0,60,32.0,10
DLBS,25.0,59.0,44,34.0,10
DLBS,25.0,60.0,80,35.0,10
DLBS,25.0,61.0,80,36.0,10
DLBS,25.0,62.0,36,37.0,10
DLBS,25.0,63.0,36,38.0,10
DLBS,25.0,64.0,36,39.0,10
DLBS,25.0,65.0,36,40.0,10
DLBS,25.0,66.0,40,41.0,10
DLBS,25.0,67.0,40,42.0,10
DLBS,25.0,68.0,40,43.0,10
DLBS,25.0,69.0,40,44.0,10
DLBS,25.0,70.0,44,45.0,10
DLBS,25.0,71.0,54,46.0,10
DLBS,25.0,72.0,54,47.0,10
DLBS,25.0,73.0,54,48.0,10
DLBS,25.0,74.0,54,49.0,10
DLBS,25.0,75.0,54,50.0,10
DLBS,25.0,76.0,60,51.0,10
DLBS,25.0,78.0,60,53.0,10
DLBS,25.0,79.0,60,54.0,10
DLBS,25.0,80.0,72,55.0,10
DLBS,25.0,81.0,72,56.0,10
DLBS,25.0,82.0,72,57.0,10
DLBS,25.0,83.0,72,58.0,10
DLBS,25.0,84.0,72,59.0,10
DLBS,25.0,86.0,80,61.0,10
DLBS,25.0,87.0,80,62.0,10
DLBS,25.0,88.0,80,63.0,10
DLBS,25.0,89.0,80,64.0,10
DLBS,26.0,35.0,14,9.0,10
DLBS,26.0,36.0,16,10.0,10
DLBS,26.0,37.0,18,11.0,10
DLBS,26.0,38.0,20,12.0,10
DLBS,26.0,40.0,24,14.0,10
DLBS,26.0,41.0,14,15.0,10
DLBS,26.0,42.0,14,16.0,10
DLBS,26.0,43.0,16,17.0,10
DLBS,26.0,44.0,16,18.0,10
DLBS,26.0,45.0,18,19.0,10
DLBS,26.0,46.0,18,20.0,10
DLBS,26.0,47.0,20,21.0,10
DLBS,26.0,48.0,20,22.0,10
DLBS,26.0,49.0,22,23.0,10
DLBS,26.0,50.0,22,24.0,10
DLBS,26.0,51.0,24,25.0,10
DLBS,26.0,52.0,48,26.0,10
DLBS,26.0,53.0,48,27.0,10
DLBS,26.0,54.0,54,28.0,10
DLBS,26.0,55.0,54,29.0,10
DLBS,26.0,56.0,54,30.0,10
DLBS,26.0,57.0,60,31.0,10
DLBS,26.0,59.0,60,33.0,10
DLBS,26.0,60.0,22,34.0,10
DLBS,26.0,61.0,64,35.0,10
DLBS,26.0,62.0,64,36.0,10
DLBS,26.0,63.0,54,37.0,10
DLBS,26.0,64.0,54,38.0,10
DLBS,26.0,65.0,54,39.0,10
DLBS,26.0,66.0,54,40.0,10
DLBS,26.0,67.0,60,41.0,10
DLBS,26.0,68.0,60,42.0,10
DLBS,26.0,69.0,60,43.0,10
DLBS,26.0,70.0,60,44.0,10
DLBS,26.0,71.0,66,45.0,10
DLBS,26.0,72.0,54,46.0,10
DLBS,26.0,73.0,54,47.0,10
DLBS,26.0,74.0,54,48.0,10
DLBS,26.0,75.0,54,49.0,10
DLBS,26.0,76.0,54,50.0,10
DLBS,26.0,78.0,60,52.0,10
DLBS,26.0,79.0,60,53.0,10
DLBS,26.0,80.0,60,54.0,10
DLBS,26.0,81.0,72,55.0,10
DLBS,26.0,82.0,72,56.0,10
DLBS,26.0,83.0,72,57.0,10
DLBS,26.0,84.0,72,58.0,10
DLBS,26.0,86.0,72,60.0,10
DLBS,26.0,87.0,80,61.0,10
DLBS,26.0,88.0,80,62.0,10
DLBS,26.0,89.0,80,63.0,10
DLBS,27.0,36.0,14,9.0,10
DLBS,27.0,37.0,16,10.0,10
DLBS,27.0,38.0,18,11.0,10
DLBS,27.0,40.0,22,13.0,10
DLBS,27.0,41.0,23,14.0,10
DLBS,27.0,42.0,14,15.0,10
DLBS,27.0,43.0,14,16.0,10
DLBS,27.0,44.0,16,17.0,10
DLBS,27.0,45.0,16,18.0,10
DLBS,27.0,46.0,18,19.0,10
DLBS,27.0,47.0,18,20.0,10
DLBS,27.0,48.0,20,21.0,10
DLBS,27.0,49.0,20,22.0,10
DLBS,27.0,50.0,22,23.0,10
DLBS,27.0,51.0,22,24.0,10
DLBS,27.0,52.0,24,25.0,10
DLBS,27.0,53.0,32,26.0,10
DLBS,27.0,54.0,32,27.0,10
DLBS,27.0,55.0,36,28.0,10
DLBS,27.0,56.0,36,29.0,10
DLBS,27.0,57.0,36,30.0,10
DLBS,27.0,59.0,40,32.0,10
DLBS,27.0,60.0,40,33.0,10
DLBS,27.0,61.0,22,34.0,10
DLBS,27.0,62.0,32,35.0,10
DLBS,27.0,63.0,32,36.0,10
DLBS,27.0,64.0,36,37.0,10
DLBS,27.0,65.0,36,38.0,10
DLBS,27.0,66.0,36,39.0,10
DLBS,27.0,67.0,36,40.0,10
DLBS,27.0,68.0,40,41.0,10
DLBS,27.0,69.0,40,42.0,10
DLBS,27.0,70.0,40,43.0,10
DLBS,27.0,71.0,40,44.0,10
DLBS,27.0,72.0,44,45.0,10
DLBS,27.0,73.0,54,46.0,10
DLBS,27.0,74.0,54,47.0,10
DLBS,27.0,75.0,54,48.0,10
DLBS,27.0,76.0,54,49.0,10
DLBS,27.0,78.0,60,51.0,10
DLBS,27.0,79.0,60,52.0,10
DLBS,27.0,80.0,60,53.0,10
DLBS,27.0,81.0,60,54.0,10
DLBS,27.0,82.0,72,55.0,10
DLBS,27.0,83.0,72,56.0,10
DLBS,27.0,84.0,72,57.0,10
DLBS,27.0,86.0,72,59.0,10
DLBS,27.0,87.0,72,60.0,10
DLBS,27.0,88.0,80,61.0,10
DLBS,27.0,89.0,80,62.0,10
DLBS,29.0,38.0,16,9.0,10
DLBS,29.0,40.0,20,11.0,10
DLBS,29.0,41.0,21,12.0,10
DLBS,29.0,42.0,23,13.0,10
DLBS,29.0,43.0,25,14.0,10
DLBS,29.0,44.0,28,15.0,10
DLBS,29.0,45.0,28,16.0,10
DLBS,29.0,46.0,32,17.0,10
DLBS,29.0,47.0,32,18.0,10
DLBS,29.0,48.0,36,19.0,10
DLBS,29.0,49.0,36,20.0,10
DLBS,29.0,50.0,40,21.0,10
DLBS,29.0,51.0,40,22.0,10
DLBS,29.0,52.0,44,23.0,10
DLBS,29.0,53.0,44,24.0,10
DLBS,29.0,54.0,48,25.0,10
DLBS,29.0,55.0,48,26.0,10
DLBS,29.0,56.0,48,27.0,10
DLBS,29.0,57.0,54,28.0,10
DLBS,29.0,59.0,54,30.0,10
DLBS,29.0,60.0,20,31.0,10
DLBS,29.0,61.0,20,32.0,10
DLBS,29.0,62.0,20,33.0,10
DLBS,29.0,63.0,22,34.0,10
DLBS,29.0,64.0,32,35.0,10
DLBS,29.0,65.0,32,36.0,10
DLBS,29.0,66.0,36,37.0,10
DLBS,29.0,67.0,36,38.0,10
DLBS,29.0,68.0,36,39.0,10
DLBS,29.0,69.0,36,40.0,10
DLBS,29.0,70.0,40,41.0,10
DLBS,29.0,71.0,40,42.0,10
DLBS,29.0,72.0,40,43.0,10
DLBS,29.0,73.0,40,44.0,10
DLBS,29.0,74.0,44,45.0,10
DLBS,29.0,75.0,90,46.0,10
DLBS,29.0,76.0,90,47.0,10
DLBS,29.0,78.0,90,49.0,10
DLBS,29.0,79.0,90,50.0,10
DLBS,29.0,80.0,100,51.0,10
DLBS,29.0,81.0,100,52.0,10
DLBS,29.0,82.0,100,53.0,10
DLBS,29.0,83.0,100,54.0,10
DLBS,29.0,84.0,144,55.0,10
DLBS,29.0,86.0,144,57.0,10
DLBS,29.0,87.0,144,58.0,10
DLBS,29.0,88.0,144,59.0,10
DLBS,29.0,89.0,144,60.0,10
DLBS,30.0,40.0,18,10.0,10
DLBS,30.0,41.0,19,11.0,10
DLBS,30.0,42.0,21,12.0,10
DLBS,30.0,43.0,23,13.0,10
DLBS,30.0,44.0,25,14.0,10
DLBS,30.0,45.0,14,15.0,10
DLBS,30.0,46.0,14,16.0,10
DLBS,30.0,47.0,16,17.0,10
DLBS,30.0,48.0,16,18.0,10
DLBS,30.0,49.0,18,19.0,10
DLBS,30.0,50.0,18,20.0,10
DLBS,30.0,51.0,20,21.0,10
DLBS,30.0,52.0,20,22.0,10
DLBS,30.0,53.0,22,23.0,10
DLBS,30.0,54.0,22,24.0,10
DLBS,30.0,55.0,24,25.0,10
DLBS,30.0,56.0,48,26.0,10
DLBS,30.0,57.0,48,27.0,10
DLBS,30.0,59.0,54,29.0,10
DLBS,30.0,60.0,54,30.0,10
DLBS,30.0,61.0,20,31.0,10
DLBS,30.0,62.0,20,32.0,10
DLBS,30.0,63.0,20,33.0,10
DLBS,30.0,64.0,22,34.0,10
DLBS,30.0,65.0,48,35.0,10
DLBS,30.0,66.0,48,36.0,10
DLBS,30.0,67.0,54,37.0,10
DLBS,30.0,68.0,54,38.0,10
DLBS,30.0,69.0,54,39.0,10
DLBS,30.0,70.0,54,40.0,10
DLBS,30.0,71.0,60,41.0,10
DLBS,30.0,72.0,60,42.0,10
DLBS,30.0,73.0,60,43.0,10
DLBS,30.0,74.0,60,44.0,10
DLBS,30.0,75.0,66,45.0,10
DLBS,30.0,76.0,54,46.0,10
DLBS,30.0,78.0,54,48.0,10
DLBS,30.0,79.0,54,49.0,10
DLBS,30.0,80.0,54,50.0,10
DLBS,30.0,81.0,60,51.0,10
DLBS,30.0,82.0,60,52.0,10
DLBS,30.0,83.0,60,53.0,10
DLBS,30.0,84.0,60,54.0,10
DLBS,30.0,86.0,108,56.0,10
DLBS,30.0,87.0,108,57.0,10
DLBS,30.0,88.0,108,58.0,10
DLBS,30.0,89.0,108,59.0,10
DLBS,31.0,40.0,16,9.0,10
DLBS,31.0,41.0,17,10.0,10
DLBS,31.0,42.0,19,11.0,10
DLBS,31.0,43.0,21,12.0,10
DLBS,31.0,44.0,23,13.0,10
DLBS,31.0,45.0,25,14.0,10
DLBS,31.0,46.0,28,15.0,10
DLBS,31.0,47.0,28,16.0,10
DLBS,31.0,48.0,32,17.0,10
DLBS,31.0,49.0,32,18.0,10
DLBS,31.0,50.0,36,19.0,10
DLBS,31.0,51.0,36,20.0,10
DLBS,31.0,52.0,40,21.0,10
DLBS,31.0,53.0,40,22.0,10
DLBS,31.0,54.0,44,23.0,10
DLBS,31.0,55.0,44,24.0,10
DLBS,31.0,56.0,48,25.0,10
DLBS,31.0,57.0,48,26.0,10
DLBS,31.0,59.0,36,28.0,10
DLBS,31.0,60.0,36,29.0,10
DLBS,31.0,61.0,36,30.0,10
DLBS,31.0,62.0,40,31.0,10
DLBS,31.0,63.0,40,32.0,10
DLBS,31.0,64.0,40,33.0,10
DLBS,31.0,65.0,44,34.0,10
DLBS,31.0,66.0,32,35.0,10
DLBS,31.0,67.0,32,36.0,10
DLBS,31.0,68.0,36,37.0,10
DLBS,31.0,69.0,36,38.0,10
DLBS,31.0,70.0,36,39.0,10
DLBS,31.0,71.0,36,40.0,10
DLBS,31.0,72.0,40,41.0,10
DLBS,31.0,73.0,40,42.0,10
DLBS,31.0,74.0,40,43.0,10
DLBS,31.0,75.0,40,44.0,10
DLBS,31.0,76.0,44,45.0,10
DLBS,31.0,78.0,54,47.0,10
DLBS,31.0,79.0,54,48.0,10
DLBS,31.0,80.0,54,49.0,10
DLBS,31.0,81.0,54,50.0,10
DLBS,31.0,82.0,60,51.0,10
DLBS,31.0,83.0,60,52.0,10
DLBS,31.0,84.0,60,53.0,10
DLBS,31.0,86.0,72,55.0,10
DLBS,31.0,87.0,72,56.0,10
DLBS,31.0,88.0,72,57.0,10
DLBS,31.0,89.0,72,58.0,10
DLBS,32.0,41.0,15,9.0,10
DLBS,32.0,42.0,17,10.0,10
DLBS,32.0,43.0,19,11.0,10
DLBS,32.0,44.0,21,12.0,10
DLBS,32.0,45.0,23,13.0,10
DLBS,32.0,46.0,25,14.0,10
DLBS,32.0,47.0,14,15.0,10
DLBS,32.0,48.0,14,16.0,10
DLBS,32.0,49.0,16,17.0,10
DLBS,32.0,50.0,16,18.0,10
DLBS,32.0,51.0,18,19.0,10
DLBS,32.0,52.0,18,20.0,10
DLBS,32.0,53.0,20,21.0,10
DLBS,32.0,54.0,20,22.0,10
DLBS,32.0,55.0,22,23.0,10
DLBS,32.0,56.0,22,24.0,10
DLBS,32.0,57.0,24,25.0,10
DLBS,32.0,59.0,48,27.0,10
DLBS,32.0,60.0,18,28.0,10
DLBS,32.0,61.0,18,29.0,10
DLBS,32.0,62.0,18,30.0,10
DLBS,32.0,63.0,20,31.0,10
DLBS,32.0,64.0,20,32.0,10
DLBS,32.0,65.0,20,33.0,10
DLBS,32.0,66.0,22,34.0,10
DLBS,32.0,67.0,32,35.0,10
DLBS,32.0,68.0,32,36.0,10
DLBS,32.0,69.0,36,37.0,10
DLBS,32.0,70.0,36,38.0,10
DLBS,32.0,71.0,36,39.0,10
DLBS,32.0,72.0,36,40.0,10
DLBS,32.0,73.0,40,41.0,10
DLBS,32.0,74.0,40,42.0,10
DLBS,32.0,75.0,40,43.0,10
DLBS,32.0,76.0,40,44.0,10
DLBS,32.0,78.0,54,46.0,10
DLBS,32.0,79.0,54,47.0,10
DLBS,32.0,80.0,54,48.0,10
DLBS,32.0,81.0,54,49.0,10
DLBS,32.0,82.0,54,50.0,10
DLBS,32.0,83.0,60,51.0,10
DLBS,32.0,84.0,60,52.0,10
DLBS,32.0,86.0,60,54.0,10
DLBS,32.0,87.0,72,55.0,10
DLBS,32.0,88.0,72,56.0,10
DLBS,32.0,89.0,72,57.0,10
DLBS,33.0,42.0,15,9.0,10
DLBS,33.0,43.0,17,10.0,10
DLBS,33.0,44.0,19,11.0,10
DLBS,33.0,45.0,21,12.0,10
DLBS,33.0,46.0,23,13.0,10
DLBS,33.0,47.0,25,14.0,10
DLBS,33.0,48.0,28,15.0,10
DLBS,33.0,49.0,28,16.0,10
DLBS,33.0,50.0,32,17.0,10
DLBS,33.0,51.0,32,18.0,10
DLBS,33.0,52.0,36,19.0,10
DLBS,33.0,53.0,36,20.0,10
DLBS,33.0,54.0,40,21.0,10
DLBS,33.0,55.0,40,22.0,10
DLBS,33.0,56.0,44,23.0,10
DLBS,33.0,57.0,44,24.0,10
DLBS,33.0,59.0,48,26.0,10
DLBS,33.0,60.0,48,27.0,10
DLBS,33.0,61.0,18,28.0,10
DLBS,33.0,62.0,18,29.0,10
DLBS,33.0,63.0,18,30.0,10
DLBS,33.0,64.0,20,31.0,10
DLBS,33.0,65.0,20,32.0,10
DLBS,33.0,66.0,20,33.0,10
DLBS,33.0,67.0,22,34.0,10
DLBS,33.0,68.0,32,35.0,10
DLBS,33.0,69.0,32,36.0,10
DLBS,33.0,70.0,36,37.0,10
DLBS,33.0,71.0,36,38.0,10
DLBS,33.0,72.0,36,39.0,10
DLBS,33.0,73.0,36,40.0,10
DLBS,33.0,74.0,40,41.0,10
DLBS,33.0,75.0,40,42.0,10
DLBS,33.0,76.0,40,43.0,10
DLBS,33.0,78.0,44,45.0,10
DLBS,33.0,79.0,72,46.0,10
DLBS,33.0,80.0,72,47.0,10
DLBS,33.0,81.0,72,48.0,10
DLBS,33.0,82.0,72,49.0,10
DLBS,33.0,83.0,72,50.0,10
DLBS,33.0,84.0,80,51.0,10
DLBS,33.0,86.0,80,53.0,10
DLBS,33.0,87.0,80,54.0,10
DLBS,33.0,88.0,72,55.0,10
DLBS,33.0,89.0,72,56.0,10
DLBS,34.0,43.0,15,9.0,10
DLBS,34.0,44.0,17,10.0,10
DLBS,34.0,45.0,19,11.0,10
DLBS,34.0,46.0,21,12.0,10
DLBS,34.0,47.0,23,13.0,10
DLBS,34.0,48.0,25,14.0,10
DLBS,34.0,49.0,14,15.0,10
DLBS,34.0,50.0,14,16.0,10
DLBS,34.0,51.0,16,17.0,10
DLBS,34.0,52.0,16,18.0,10
DLBS,34.0,53.0,18,19.0,10
DLBS,34.0,54.0,18,20.0,10
DLBS,34.0,55.0,20,21.0,10
DLBS,34.0,56.0,20,22.0,10
DLBS,34.0,57.0,22,23.0,10
DLBS,34.0,59.0,24,25.0,10
DLBS,34.0,60.0,32,26.0,10
DLBS,34.0,61.0,32,27.0,10
DLBS,34.0,62.0,36,28.0,10
DLBS,34.0,63.0,36,29.0,10
DLBS,34.0,64.0,36,30.0,10
DLBS,34.0,65.0,40,31.0,10
DLBS,34.0,66.0,40,32.0,10
DLBS,34.0,67.0,40,33.0,10
DLBS,34.0,68.0,44,34.0,10
DLBS,34.0,69.0,48,35.0,10
DLBS,34.0,70.0,48,36.0,10
DLBS,34.0,71.0,54,37.0,10
DLBS,34.0,72.0,54,38.0,10
DLBS,34.0,73.0,54,39.0,10
DLBS,34.0,74.0,54,40.0,10
DLBS,34.0,75.0,60,41.0,10
DLBS,34.0,76.0,60,42.0,10
DLBS,34.0,78.0,60,44.0,10
DLBS,34.0,79.0,66,45.0,10
DLBS,34.0,80.0,90,46.0,10
DLBS,34.0,81.0,90,47.0,10
DLBS,34.0,82.0,90,48.0,10
DLBS,34.0,83.0,90,49.0,10
DLBS,34.0,84.0,90,50.0,10
DLBS,34.0,86.0,100,52.0,10
DLBS,34.0,87.0,100,53.0,10
DLBS,34.0,88.0,100,54.0,10
DLBS,34.0,89.0,108,55.0,10
DLBS,35.0,44.0,15,9.0,10
DLBS,35.0,45.0,17,10.0,10
DLBS,35.0,46.0,19,11.0,10
DLBS,35.0,47.0,21,12.0,10
DLBS,35.0,48.0,23,13.0,10
DLBS,35.0,49.0,25,14.0,10
DLBS,35.0,50.0,28,15.0,10
DLBS,35.0,51.0,28,16.0,10
DLBS,35.0,52.0,32,17.0,10
DLBS,35.0,53.0,32,18.0,10
DLBS,35.0,54.0,36,19.0,10
DLBS,35.0,55.0,36,20.0,10
DLBS,35.0,56.0,40,21.0,10
DLBS,35.0,57.0,40,22.0,10
DLBS,35.0,59.0,44,24.0,10
DLBS,35.0,60.0,46,25.0,10
DLBS,35.0,61.0,16,26.0,10
DLBS,35.0,62.0,16,27.0,10
DLBS,35.0,63.0,18,28.0,10
DLBS,35.0,64.0,18,29.0,10
DLBS,35.0,65.0,18,30.0,10
DLBS,35.0,66.0,20,31.0,10
DLBS,35.0,67.0,20,32.0,10
DLBS,35.0,68.0,20,33.0,10
DLBS,35.0,69.0,22,34.0,10
DLBS,35.0,70.0,32,35.0,10
DLBS,35.0,71.0,32,36.0,10
DLBS,35.0,72.0,36,37.0,10
DLBS,35.0,73.0,36,38.0,10
DLBS,35.0,74.0,36,39.0,10
DLBS,35.0,75.0,36,40.0,10
DLBS,35.0,76.0,40,41.0,10
DLBS,35.0,78.0,40,43.0,10
DLBS,35.0,79.0,40,44.0,10
DLBS,35.0,80.0,44,45.0,10
DLBS,35.0,81.0,54,46.0,10
DLBS,35.0,82.0,54,47.0,10
DLBS,35.0,83.0,54,48.0,10
DLBS,35.0,84.0,54,49.0,10
DLBS,35.0,86.0,60,51.0,10
DLBS,35.0,87.0,60,52.0,10
DLBS,35.0,88.0,60,53.0,10
DLBS,35.0,89.0,60,54.0,10
DLBS,36.0,45.0,15,9.0,10
DLBS,36.0,46.0,17,10.0,10
DLBS,36.0,47.0,19,11.0,10
DLBS,36.0,48.0,21,12.0,10
DLBS,36.0,49.0,23,13.0,10
DLBS,36.0,50.0,25,14.0,10
DLBS,36.0,51.0,14,15.0,10
DLBS,36.0,52.0,14,16.0,10
DLBS,36.0,53.0,16,17.0,10
DLBS,36.0,54.0,16,18.0,10
DLBS,36.0,55.0,18,19.0,10
DLBS,36.0,56.0,18,20.0,10
DLBS,36.0,57.0,20,21.0,10
DLBS,36.0,59.0,22,23.0,10
DLBS,36.0,60.0,22,24.0,10
DLBS,36.0,61.0,24,25.0,10
DLBS,36.0,62.0,16,26.0,10
DLBS,36.0,63.0,16,27.0,10
DLBS,36.0,64.0,18,28.0,10
DLBS,36.0,65.0,18,29.0,10
DLBS,36.0,66.0,18,30.0,10
DLBS,36.0,67.0,20,31.0,10
DLBS,36.0,68.0,20,32.0,10
DLBS,36.0,69.0,20,33.0,10
DLBS,36.0,70.0,22,34.0,10
DLBS,36.0,71.0,32,35.0,10
DLBS,36.0,72.0,32,36.0,10
DLBS,36.0,73.0,36,37.0,10
DLBS,36.0,74.0,36,38.0,10
DLBS,36.0,75.0,36,39.0,10
DLBS,36.0,76.0,36,40.0,10
DLBS,36.0,78.0,40,42.0,10
DLBS,36.0,79.0,40,43.0,10
DLBS,36.0,80.0,40,44.0,10
DLBS,36.0,81.0,44,45.0,10
DLBS,36.0,82.0,54,46.0,10
DLBS,36.0,83.0,54,47.0,10
DLBS,36.0,84.0,54,48.0,10
DLBS,36.0,86.0,54,50.0,10
DLBS,36.0,87.0,60,51.0,10
DLBS,36.0,88.0,60,52.0,10
DLBS,36.0,89.0,60,53.0,10
DLBS,37.0,46.0,15,9.0,10
DLBS,37.0,47.0,17,10.0,10
DLBS,37.0,48.0,19,11.0,10
DLBS,37.0,49.0,21,12.0,10
DLBS,37.0,50.0,23,13.0,10
DLBS,37.0,51.0,25,14.0,10
DLBS,37.0,52.0,28,15.0,10
DLBS,37.0,53.0,28,16.0,10
DLBS,37.0,54.0,32,17.0,10
DLBS,37.0,55.0,32,18.0,10
DLBS,37.0,56.0,36,19.0,10
DLBS,37.0,57.0,36,20.0,10
DLBS,37.0,59.0,40,22.0,10
DLBS,37.0,60.0,42,23.0,10
DLBS,37.0,61.0,42,24.0,10
DLBS,37.0,62.0,46,25.0,10
DLBS,37.0,63.0,32,26.0,10
DLBS,37.0,64.0,32,27.0,10
DLBS,37.0,65.0,36,28.0,10
DLBS,37.0,66.0,36,29.0,10
DLBS,37.0,67.0,36,30.0,10
DLBS,37.0,68.0,40,31.0,10
DLBS,37.0,69.0,40,32.0,10
DLBS,37.0,70.0,40,33.0,10
DLBS,37.0,71.0,44,34.0,10
DLBS,37.0,72.0,32,35.0,10
DLBS,37.0,73.0,32,36.0,10
DLBS,37.0,74.0,36,37.0,10
DLBS,37.0,75.0,36,38.0,10
DLBS,37.0,76.0,36,39.0,10
DLBS,37.0,78.0,40,41.0,10
DLBS,37.0,79.0,40,42.0,10
DLBS,37.0,80.0,40,43.0,10
DLBS,37.0,81.0,40,44.0,10
DLBS,37.0,82.0,44,45.0,10
DLBS,37.0,83.0,54,46.0,10
DLBS,37.0,84.0,54,47.0,10
DLBS,37.0,86.0,54,49.0,10
DLBS,37.0,87.0,54,50.0,10
DLBS,37.0,88.0,60,51.0,10
DLBS,37.0,89.0,60,52.0,10
DLBS,38.0,47.0,15,9.0,10
DLBS,38.0,48.0,17,10.0,10
DLBS,38.0,49.0,19,11.0,10
DLBS,38.0,50.0,21,12.0,10
DLBS,38.0,51.0,23,13.0,10
DLBS,38.0,52.0,25,14.0,10
DLBS,38.0,53.0,14,15.0,10
DLBS,38.0,54.0,14,16.0,10
DLBS,38.0,55.0,16,17.0,10
DLBS,38.0,56.0,16,18.0,10
DLBS,38.0,57.0,18,19.0,10
DLBS,38.0,59.0,20,21.0,10
DLBS,38.0,60.0,20,22.0,10
DLBS,38.0,61.0,22,23.0,10
DLBS,38.0,62.0,22,24.0,10
DLBS,38.0,63.0,24,25.0,10
DLBS,38.0,64.0,16,26.0,10
